PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
07QNR,8/2p3B1/2r3P1/8/8/3k4/p3pK2/4R3 w - - 0 52,g7b2 c6g6 e1e2 g6g2 f2g2 d3e2,2184,75,99,180,crushing deflection endgame exposedKing long,https://lichess.org/Ii0lWZAo#103,
07QOs,3r2k1/pp4pp/2bN1q2/4p3/8/1P3P1Q/P1P3PP/3R2K1 b - - 0 24,d8d6 h3c8 g8f7 c8c7 d6d7 d1d7 c6d7 c7d7,1253,75,100,436,advantage endgame veryLong,https://lichess.org/daZZ7f6I/black#48,
07QQo,3r1rk1/1bp1qppp/pp2p3/3nP3/2nP4/2PQ2B1/PPB1N1PP/R4RK1 b - - 5 20,c4b2 d3h7,539,100,95,162,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/x3QulrDu/black#40,
07QRl,r3k2r/pp3ppp/n1pbp3/4q2b/2B1P3/2N2P2/PPP1Q1PP/R1B2R1K w kq - 2 15,c4a6 e5h2,1171,169,5,32,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ahx7PiWC#29,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
07QT4,r1b4r/4k2p/p3p1pb/1p2N3/8/1B6/PPP3PP/3R1RK1 b - - 0 20,h8f8 e5c6 e7e8 d1d8,1499,77,93,591,mate mateIn2 middlegame short,https://lichess.org/i3cUnMTl/black#40,
07QW4,r3k2r/1p1q1p2/p2p2p1/2p3Qp/3pPNn1/P2P2P1/1PP2PK1/R6R b kq - 1 19,d7e7 g5g4 h5g4 h1h8,1916,77,65,138,crushing middlegame short,https://lichess.org/hpGL5gTY/black#38,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
07QcN,r2r2k1/4R1pp/3q4/3P4/2P5/p7/3Q1PPP/4R1K1 w - - 2 32,e7e6 d6e6 e1e6 a3a2 e6e1 a2a1q,1619,75,95,5174,advancedPawn advantage endgame long promotion sacrifice,https://lichess.org/9cFGLwO7#63,
07Qdg,r4r1k/3nNBpp/p7/q3b1B1/8/5Q2/PP3PP1/2R4K b - - 0 21,e5f6 e7g6 h7g6 f3h3,1594,74,96,4879,mate mateIn2 middlegame sacrifice short,https://lichess.org/P0tTWKZb/black#42,
07Qdz,r1b1k1nr/1pp1qppp/1p6/4n3/1P1p4/P4N2/1B1NPPPP/R2QKB1R w KQkq - 0 11,b2d4 e5d3,1149,76,97,1845,mate mateIn1 oneMove opening pin smotheredMate,https://lichess.org/43klrOnM#21,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
07QgJ,4r2k/5p1p/p2Rrp2/8/8/3R4/PPP2PPP/5K2 w - - 9 24,d6d8 e6e1,936,187,82,13,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/xXE96NXv#47,
07Qgv,r3k2r/pp4p1/3Bpnp1/8/8/1qp2P1N/1b3QPP/1K5R b kq - 1 21,e8c8 f2c5 c8d7 c5c7 d7e8 c7e7,1174,81,100,46,long mate mateIn3 middlegame queensideAttack,https://lichess.org/HWZK9l2s/black#42,
07Qh3,2rr2k1/q3Rppp/p7/1p6/3P4/4Q3/PP4PP/R5K1 b - - 2 25,a7d4 e7e8 d8e8 e3d4,1040,105,83,41,advantage deflection endgame short,https://lichess.org/LFEOkDPp/black#50,
07QhY,2r1k2r/pp3p2/q1n1ppp1/3p4/1b1NP3/2N2P1P/PPPQ2P1/1K1R3R b k - 0 17,d5e4 d4e6 f7e6 d2d7 e8f8 d7c8,2075,82,76,56,clearance crushing fork long middlegame sacrifice,https://lichess.org/JQ5jjtLC/black#34,Richter-Veresov_Attack Richter-Veresov_Attack_Richter_Variation
07Qhl,8/6p1/7k/5KP1/R7/p3r3/8/8 b - - 0 47,h6h7 g5g6 h7h8 a4a8 e3e8 a8e8,1564,74,96,1365,endgame long mate mateIn3 rookEndgame,https://lichess.org/PLuUJln3/black#94,
07QlN,2k1r3/1ppn4/p7/6R1/1P6/P3rPp1/6P1/B2R2K1 w - - 0 33,a3a4 e3e1 d1e1 e8e1,881,94,91,95,endgame mate mateIn2 short,https://lichess.org/LgvrPq0P#65,
07Qlo,6k1/5pp1/7p/1p1pB3/1P2n3/2P5/2r2PPP/3R2K1 w - - 3 24,d1d5 c2c1 d5d1 c1d1,505,90,100,422,endgame mate mateIn2 short,https://lichess.org/1l82xolo#47,
07QnT,5rk1/R5p1/4p2p/4n3/4N1PK/8/P6P/8 w - - 0 36,h2h3 f8f3 g4g5 f3f4 h4g3 f4e4,2087,75,90,658,crushing endgame fork long master,https://lichess.org/bkmYqSs0#71,
07QqM,rnb1kb1r/ppp1qppp/8/3nN3/2BQ4/8/PPP2PPP/RNB1K2R b KQkq - 2 7,d5b6 c4f7 e7f7 e5f7,1277,81,85,286,attackingF2F7 crushing opening short,https://lichess.org/A7Vi8ZFN/black#14,Bishops_Opening Bishops_Opening_Urusov_Gambit
07Qqb,2kr3r/1p1nbpp1/pqn1p3/3pP1B1/3P3P/P2Q1N2/1P1NKP2/2R4R b - - 2 17,c8b8 c1c6 b6c6 g5e7,1614,75,89,764,advantage capturingDefender middlegame short,https://lichess.org/stD4MuRV/black#34,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
07Qve,r1b1kb1r/1pq1n1pp/p7/3Ppp2/2N5/1P1B1Q2/P1P2PPP/R3R1K1 b kq - 1 15,e5e4 d3e4 f5e4 e1e4 b7b5 d5d6,2384,90,90,1245,crushing long master middlegame pin,https://lichess.org/qzgtW8Yu/black#30,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation
07QyJ,3r4/1pp2kp1/p4p2/2PP3P/8/8/P1K5/3R4 b - - 4 30,c7c6 d5c6 d8c8 d1d7 f7e8 c6b7,2240,93,84,23,advancedPawn advantage clearance endgame long rookEndgame,https://lichess.org/XSnq5qH1/black#60,
07QyR,4r1k1/1bp1n1pp/p3p2r/1p1P1p1q/2P5/5NP1/PPQ2PBP/3RR1K1 w - - 9 25,e1e6 h6e6 d5e6 b7f3,1566,77,92,49,advantage middlegame short,https://lichess.org/KsliNK4K#49,
07QzZ,2k3nr/ppp2Npp/2n3q1/8/1bB5/1P2P3/P2r2PP/1R1Q1RK1 w - - 0 14,f7h8 g6g2,865,82,100,81,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/YP13mmzY#27,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense
07R5e,8/5p2/4p3/4P1nk/4P1N1/6K1/3P2RP/5r2 w - - 13 62,d2d3 f1f3,1002,76,86,153,endgame master mate mateIn1 oneMove,https://lichess.org/3MF6bKIY#123,
07RCH,r3r1k1/p2bq1bp/1np3p1/3n1p2/3Np3/P3P1N1/1BQPBPPP/2R2RK1 w - - 0 20,d4c6 d7c6 b2g7 c6a4,1959,75,89,260,advantage middlegame short,https://lichess.org/9PaHRtg5#39,
07RDw,rnb2rk1/pp4pp/1q2p3/8/2P3n1/2NBBN2/PPQ2KPP/R6R w - - 3 13,f2g3 b6e3 d3h7 g8h8,2241,78,93,115,crushing middlegame short,https://lichess.org/LUu5H7DY#25,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
07REZ,1k1r1bnr/pbp1q1p1/1p5p/4P3/QpP5/3PB1P1/P5BP/RN1R2K1 w - - 6 19,a2a3 e7e5 e3b6 c7b6,2041,79,85,415,crushing fork middlegame short,https://lichess.org/mNrVo1UL#37,Zukertort_Opening Zukertort_Opening_The_Walrus
07RGy,r2q1r2/pp5k/2p5/2b3R1/4P1n1/2NP4/PPPQ2K1/5R2 b - - 0 24,g4e3 d2e3 f8f2 e3f2 d8g5 f2g3,1696,76,85,470,crushing long middlegame,https://lichess.org/itWPqu48/black#48,
07RHS,r3k2r/pp1n1ppp/2p5/3p2N1/3Pq3/4P2P/PP2bPP1/R2Q1RK1 w kq - 0 14,g5e4 e2d1 e4d6 e8e7,1227,75,83,895,advantage middlegame short,https://lichess.org/cgqr7LsX#27,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
07ROl,r2qr2Q/pp2kpp1/2nb3p/3p2N1/3P2bP/P3P3/1B3PP1/R3KB1R w KQ - 4 19,h8g7 d8a5 b2c3 a5c3,1043,81,94,607,mate mateIn2 middlegame short,https://lichess.org/1Peu9EZJ#37,
07RUj,3r1rk1/1p5p/p1q2Np1/8/2pP4/5Q2/PPP3KP/R4R2 b - - 0 23,c6f6 f3f6 f8f6 f1f6,1341,102,76,36,crushing endgame short,https://lichess.org/HdehBXVE/black#46,
07RZ1,6k1/6p1/p5qp/1p1P4/1Pp1pp2/P1P4P/4QPP1/6K1 w - - 0 32,d5d6 f4f3 e2f1 g6d6,2014,74,86,266,crushing endgame master queenEndgame short,https://lichess.org/n6nN5JXe#63,
07Ra8,8/5kpp/5p2/5b2/5B2/1P6/4RPPP/3rn1K1 w - - 0 34,e2e1 d1e1,417,108,80,613,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IaGlHvq5#67,
07Rb9,r3k2r/p2nbppp/4pn2/1R1pN1B1/8/5N2/P1P2PPP/R5K1 b kq - 0 15,e8g8 e5d7 f6d7 g5e7,921,83,60,38,advantage middlegame short,https://lichess.org/V7VrgNTF/black#30,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
07Rct,6k1/p6p/5p2/R1p1pP2/1q2PnP1/2pP3P/7K/Q7 w - - 0 36,a5a7 b4b2 a1b2 c3b2 a7b7 f4d3,1348,75,87,599,advancedPawn advantage endgame long,https://lichess.org/2Vtcbb1r#71,
07RkT,8/5pk1/4b3/4P3/1P6/P7/1N2r2p/2R4K w - - 1 53,b2d3 e6d5,900,77,86,273,endgame master mate mateIn1 oneMove,https://lichess.org/BhHvpCaR#105,
07RqT,2r5/4kp2/7R/2K2pp1/P7/1P4PP/8/8 w - - 3 44,h6c6 c8c6 c5c6 f5f4,1721,77,87,274,crushing endgame rookEndgame short,https://lichess.org/X7Epl26e#87,
07RrK,1r5k/RbpQ1p1p/1p1p3q/1P2r3/2PN4/4P1P1/5P1P/5RK1 w - - 4 26,d7c7 h6h2 g1h2 e5h5 h2g1 h5h1,1529,76,11,214,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/SbyiON5x#51,
07S7j,r1bq1rk1/4npp1/p3p2p/8/2B5/B7/P1P1QPPP/R3K2R w KQ - 1 15,a1d1 d8a5 d1d2 a5a3,953,92,94,1205,advantage fork middlegame short,https://lichess.org/LU6vqqna#29,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
07SAG,3q1rkn/2r2pQp/p2p3B/1pp2P2/4P3/P2P2R1/BbP3PP/R5K1 b - - 0 21,b2g7 g3g7,959,90,88,35,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/K8iH1csH/black#42,
07SAP,8/p3R1pk/1p3n1p/7P/1BPr1pP1/P7/5P2/2K5 w - - 1 30,b4c3 d4c4 c1b2 c4c3 b2c3 f6d5 c3c4 d5e7,2013,75,95,4467,advantage attraction endgame exposedKing fork pin veryLong,https://lichess.org/U36Gcu66#59,
07SDx,r4N1k/p2R1BpQ/2p4p/qp4n1/4n3/8/PPP2PPP/6K1 b - - 6 25,g5h7 f8g6,1093,83,93,195,mate mateIn1 middlegame oneMove,https://lichess.org/9uLaDMO4/black#50,
07SGL,r2qk2r/pp3ppp/5n2/8/2pbPBP1/2Pn2P1/PP4BP/RN1Q1RK1 w kq - 0 15,c3d4 d8d4 f4e3 d4e3,1008,87,92,1117,advantage kingsideAttack opening short,https://lichess.org/IbU6drws#29,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
07SHM,8/2r2p2/4p1p1/p3P3/P4PP1/1kP1K3/2R5/8 w - - 1 45,c2c1 c7c3 c1c3 b3c3,1085,82,90,257,crushing endgame rookEndgame short,https://lichess.org/qUIDVK0s#89,
07SN2,8/5p2/6k1/3pp3/2rP1R2/6PP/8/6K1 w - - 0 35,d4e5 c4f4 g3f4 g6f5 h3h4 f5f4,1566,113,0,15,crushing endgame long rookEndgame,https://lichess.org/v3g8RCCL#69,
07SP3,1r1qr1k1/2p2pp1/3p3p/2b1p3/1nP5/3P1BPb/3NPP1P/1RBQR1K1 b - - 2 17,b4d3 e2d3 b8b1 d2b1,1314,106,0,19,advantage hangingPiece opening short,https://lichess.org/YIjL1lP8/black#34,English_Opening English_Opening_Kings_English_Variation
07ST6,5rk1/1rq2pp1/p6p/1p6/4N3/7Q/Pb3PPP/3RR1K1 b - - 1 22,c7c8 h3c8 f8c8 e4d6 b7b8 d6c8,1704,74,96,15840,advantage attraction fork long middlegame,https://lichess.org/epdcED1c/black#44,
07SV0,r1b3Q1/pp3R2/2n1p2p/4q2k/2P5/3p3P/PP4P1/7K b - - 0 29,c8d7 g8g4,1487,82,80,78,endgame mate mateIn1 oneMove,https://lichess.org/s6n38oQQ/black#58,
07San,b1r4r/k3bp1p/3p2p1/1Q1Pp1P1/1P2P2P/R5R1/q1P2P1N/2K5 b - - 2 33,a2a3 g3a3,1119,109,83,19,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/K2RlLVcs/black#66,
07Sfh,5rk1/3nQppp/p7/1p6/3p4/P4P2/2q3PP/4R1BK b - - 0 24,c2d2 e1e2 d2a5 e7d7,2430,83,86,133,advantage endgame short,https://lichess.org/DVvt8k0D/black#48,
07Sfz,4r1k1/pR3pb1/3p2pp/1P6/3p1qPn/Q7/1B3P1P/2R3KB w - - 3 27,a3g3 f4c1 b2c1 e8e1,1558,75,100,506,mate mateIn2 middlegame sacrifice short,https://lichess.org/OpzBE0bH#53,
07Sg1,1R3nk1/5ppp/2N5/8/2P1P3/r1N2P1b/5r2/3B3K b - - 0 27,a3c3 c6e7 g8h8 b8f8,923,80,100,324,backRankMate deflection mate mateIn2 middlegame short,https://lichess.org/mNQfu9UR/black#54,
07Sgj,8/4p3/1p3bP1/2p5/2P1B1K1/3Pk3/8/8 b - - 0 46,e3d4 g4f5 d4c3 f5e6,1187,76,94,229,bishopEndgame crushing endgame master short,https://lichess.org/mVqnJEKf/black#92,
07SmH,4r2k/p4p1p/5Pp1/2P3P1/2q4r/R4Q2/3B1R2/5K2 w - - 3 40,f2e2 e8e2 f3e2 h4h1,2049,78,35,75,crushing master middlegame short,https://lichess.org/N8W665St#79,
07Sp9,2kr3r/pp2bp1p/1n4pB/q3Pb2/P1p5/2P2BQ1/3N1PPP/R3K2R b KQ - 2 22,a5c3 f3b7 c8b7 g3c3,1121,131,54,15,crushing discoveredAttack middlegame short,https://lichess.org/jkEtbUk1/black#44,
07SwC,r5k1/pp5p/2p3p1/5p2/2P1r1q1/1Q3R2/PP4P1/5RK1 b - - 3 29,e4c4 f3f4 g4f4 f1f4,1547,85,74,60,advantage endgame pin short,https://lichess.org/EXV9ZPOq/black#58,
07Sx0,8/4r1kp/p5p1/2Q5/5PP1/4p1KP/1q6/4B3 b - - 0 41,e7f7 e1c3 b2c3 c5c3,1178,80,88,54,crushing endgame fork short,https://lichess.org/wTNwwOOt/black#82,
07Syw,6k1/p4pp1/4p2p/8/P3Pq2/7B/3Q1P1n/4RK2 w - - 1 31,f1e2 f4f3,1101,79,94,2079,endgame mate mateIn1 oneMove,https://lichess.org/jZ7Bv2mA#61,
07Szi,1r6/4qp1p/pQBbkn2/P1P5/2p5/4P2P/5PP1/1R2K2R w K - 1 24,c6d5 f6d5 c5d6 b8b6,1848,75,90,137,advantage hangingPiece middlegame short,https://lichess.org/12JBxMzf#47,
07T01,2rq1r1k/1b2bNpB/p1n1pn1p/4N3/1p1P3P/P3B3/1PQ2PP1/R3K2R b KQ - 0 17,f8f7 e5f7,874,86,44,39,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zZNQVy24/black#34,Reti_Opening Reti_Opening_Reti_Accepted
07T43,8/5Qpk/p6p/1p1Pp3/1qn1P3/4BP2/P5PP/2R3K1 w - - 1 29,c1c4 b4e1,1098,75,100,707,endgame mate mateIn1 oneMove,https://lichess.org/iO96aZmw#57,
07T5D,nR6/P1rb1pkp/3Q2p1/3P4/2r5/5P2/6PP/R6K w - - 2 31,b8a8 c4c1 a1c1 c7c1,709,86,54,50,backRankMate endgame mate mateIn2 short,https://lichess.org/xgENMCX7#61,
07TBM,r7/Rp1k1p2/1nq1p2p/1N1pP2P/2nP4/5Q2/4BP2/7K b - - 2 36,c6b5 f3f7 d7d8 a7b7,2149,77,89,1047,crushing middlegame short,https://lichess.org/r1ylMYlz/black#72,
07THi,8/1kpr3p/1p4b1/2q5/5P2/3Pn3/Q1P3PP/R5RK b - - 3 35,e3c2 a2a8,1501,93,74,254,mate mateIn1 middlegame oneMove,https://lichess.org/p7YTwFeb/black#70,
07TI6,3r2k1/2q2ppp/1rP1pn2/2Q5/1p1P4/5NP1/5P1P/2R1R1K1 b - - 2 27,d8d5 c5b6 c7b6 c6c7,1520,74,93,13077,advancedPawn crushing master masterVsMaster middlegame sacrifice short,https://lichess.org/lZVaZyxq/black#54,
07TJ3,r2qkb1r/pp4p1/n2pP3/4p3/2P1Np2/8/PP3PKB/R2Q1R2 b kq - 0 20,d8h4 d1a4 b7b5 a4b5 e8d8 b5d7,1771,75,96,493,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/Q7QjpssO/black#40,
07TO9,3Q4/4r1kp/6p1/p2P2q1/1pP5/8/PP2r3/1KR4R w - - 6 35,d5d6 e2b2 b1b2 e7e2,1812,74,93,5591,attraction crushing endgame master sacrifice short,https://lichess.org/HZjRjq58#69,
07TTy,r3k2r/1bq2p1p/p2ppn2/1p2n1p1/4P3/PNNBQ2P/1PP2PP1/3R1RK1 w kq - 0 15,e3g5 e5f3 g2f3 h8g8 g5g8 f6g8,1717,74,95,17075,advantage long master middlegame pin sacrifice,https://lichess.org/UIKGQwNj#29,Sicilian_Defense Sicilian_Defense_Kan_Variation
07TUB,8/4Qpp1/kpq5/7p/1PPr4/P6P/5PP1/6K1 b - - 0 30,c6d6 b4b5 a6a5 e7a7,1167,75,95,5844,endgame mate mateIn2 short,https://lichess.org/DNHwzMEq/black#60,
07TUo,2r4k/1R5p/Q2pq1p1/8/4P3/5P2/3B2Pb/5K2 w - - 0 46,a6a7 c8c1 f1f2 h2g1 f2g3 g1a7,2290,136,81,26,crushing endgame long skewer,https://lichess.org/X2yXu6w8#91,
07TY1,r1bqk1nr/ppp2pp1/1bn5/4p1Np/4N3/3P4/PPP1BPPP/R1BQ1RK1 b kq - 5 9,f7f6 e2h5 h8h5 d1h5,1139,76,93,10035,crushing opening short,https://lichess.org/m28AHDME/black#18,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
07TZ4,r3r1k1/pp1q1pp1/2pb1n1p/4p3/4B3/2P2P1P/PPQ2P2/R1B3RK w - - 5 18,c1h6 d7h3,487,85,86,189,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/QCNkdnXo#35,Pirc_Defense Pirc_Defense_Other_variations
07TfA,8/4b2p/pp4p1/4kp2/PPP5/3K1P1P/3B4/8 w - - 0 36,d3e3 e7g5 e3e2 g5d2,1551,75,89,208,bishopEndgame crushing endgame short,https://lichess.org/hsUcl4gc#71,
07ThY,r2q1rk1/pb2bpp1/1pn1pn2/2pp2P1/8/PP1BP1N1/1BPP2PP/R2Q1RK1 b - - 0 15,f6h7 d3h7 g8h7 d1h5,1216,77,92,518,attraction crushing kingsideAttack middlegame short,https://lichess.org/5NGmWZfE/black#30,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_English_Variation
07Tqe,8/6k1/4B2p/2R3p1/4P1P1/5n2/1r1r1P2/5RK1 w - - 1 40,g1h1 d2f2 f1f2 b2f2,1470,77,81,216,crushing endgame master short,https://lichess.org/CzNdlO4A#79,
07Tr9,2rq1k2/5ppp/2N1pn2/pQ6/4P3/8/5KPP/3R4 b - - 0 28,d8d1 b5c5 d1d6 c5d6,1085,81,93,1433,crushing endgame short,https://lichess.org/gYSm3sEP/black#56,
07Tx6,rn1qkb1r/pp3p1b/2p1pnpp/4N3/2BPN3/5Q2/PPP2PPP/R1B1K2R b KQkq - 1 11,f6e4 f3f7,583,84,100,337,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/LbqoiLC0/black#22,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
07U0i,r2nbk2/1p4pp/p2qpn2/3p4/3P4/4BQ2/PP3P1P/R5RK w - - 4 22,f3f6 g7f6 e3h6 f8e7,1683,82,66,34,crushing hangingPiece middlegame short,https://lichess.org/VFRWFePY#43,
07U8A,r5r1/ppp2k2/2np1b2/5q2/2PPp3/2N1P2P/PP3PB1/R2QR1K1 w - - 1 18,g1h2 g8g2 h2g2 a8g8 g2f1 f6h4,2335,103,90,543,master middlegame,https://lichess.org/Ogi2lj0y#35,Indian_Defense Indian_Defense_Przepiorka_Variation
07U8z,r2q2rk/5pp1/p2p1n1p/2pPpPRN/2p1P2P/4QP2/PP6/2K3R1 b - - 1 24,f6h5 g5h5 d8f6 g1g6 f6g6 f5g6,2076,74,94,1664,advantage long middlegame,https://lichess.org/TpHkC4rT/black#48,
07UCn,2r4k/1p3q1p/7P/1Q3p2/3P4/P3PP2/1P1K4/8 b - - 2 38,f7c4 b5e5 h8g8 e5g7,1091,78,94,847,endgame mate mateIn2 short,https://lichess.org/LgynEzBF/black#76,
07UFE,r1b4r/pp3kpp/5n2/2p5/1n2PP2/5N2/PB1N2PP/R4RK1 b - - 4 13,b4d3 f3e5 d3e5 f4e5,1885,79,93,5764,advantage middlegame short,https://lichess.org/p8bNqOhz/black#26,Danish_Gambit_Accepted Danish_Gambit_Accepted_Schlechter_Defense
07UHv,3rr1k1/2p2pp1/1p5p/p2R4/Pq2P3/5P2/1PQ3PP/R5K1 w - - 1 21,a1d1 d8d5 e4d5 e8e1,1336,76,87,1016,crushing endgame short,https://lichess.org/x5YRIipj#41,
07UME,rnb1k2r/p1p2ppp/4pq2/8/PpBPn3/5N2/NP3PPb/R1BQR1K1 w kq - 0 11,f3h2 f6f2 g1h1 e4g3,1020,80,94,122,kingsideAttack mate mateIn2 opening short,https://lichess.org/GI3s2Cv8#21,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
07UN2,r4rk1/pb2bppp/1p2pn2/3q4/2NN4/1P1RP3/PB2QPPP/R5K1 w - - 1 15,a1d1 d5g2,912,96,85,34,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/VngvcfZK#29,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
07UNO,1r6/3r1pk1/3p2p1/p1pPp3/2P1P2R/2K2P2/P7/R7 b - - 3 34,f7f6 a1h1 f6f5 h4h7 g7f6 h7d7,1202,80,65,201,crushing endgame long quietMove rookEndgame skewer,https://lichess.org/sCpxwpEc/black#68,
07UNp,3r3r/2pk4/Q1p1q3/1p2Pppp/5P2/P2P2P1/2PK3P/1R5R w - - 2 26,a3a4 d8a8 a4b5 a8a6,1441,75,93,4100,advantage endgame short,https://lichess.org/NtwKR2BD#51,
07UTt,4r1k1/p4p1p/2p3p1/P7/4q3/2Q1R2P/2P2PP1/6K1 b - - 2 31,e4f4 e3e8,960,105,65,52,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/EM4ueaeb/black#62,
07UYW,r1b1k2r/p1pp1pp1/1p5p/2b1P3/4QB2/2N3P1/PPP5/R3KBq1 w Qkq - 0 13,e4a8 g1f2 e1d1 f2f1,1187,75,96,389,advantage deflection master middlegame short,https://lichess.org/vOWd4NPX#25,Vienna_Game Vienna_Game_Falkbeer_Variation
07Uaj,8/6pp/1p3r1k/4p3/4Q3/2q1p2P/4B1K1/8 b - - 9 37,c3d2 e4h4 h6g6 h4h5,1009,75,100,282,endgame mate mateIn2 short,https://lichess.org/jyeC10F4/black#74,
07UbC,8/8/1p3K2/8/p7/7P/P4P2/2k5 w - - 0 47,h3h4 b6b5 f6e6 b5b4 h4h5 b4b3 a2a3 b3b2,1910,75,89,1189,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/BrhbxueT#93,
07Ufp,8/8/7p/8/4Nk2/4N2r/r7/4R1K1 w - - 4 55,e4f2 h3e3 e1e3 f4e3,1797,76,83,58,crushing endgame short,https://lichess.org/E3hj2tf4#109,
07Uhs,r4r2/6p1/Pp1N3n/2pP2k1/P1P2p1R/8/6K1/5R2 w - - 1 37,d6e4 g5h4 g2f3 h4h5,1837,74,87,619,crushing defensiveMove endgame hangingPiece short,https://lichess.org/yIkLqI3n#73,
07UjI,2k5/1bp2p2/p2r4/1p2p1q1/3nB1P1/P1N5/1PP2Q2/1K3R2 b - - 1 25,b7e4 c3e4 g5g4 e4d6,1426,86,66,61,advantage fork middlegame short,https://lichess.org/oWAkaJIb/black#50,
07UmD,8/8/6K1/4kP2/8/5r2/7R/8 b - - 0 55,f3f5 h2e2 e5f4 e2f2 f4e4 f2f5,1083,76,98,3001,crushing endgame long rookEndgame,https://lichess.org/lBxxNIPc/black#110,
07UtQ,8/5pk1/2N3p1/7p/2R5/5PQP/6PK/3qr3 w - - 6 38,g3f4 e1h1 h2g3 d1e1,933,106,85,30,endgame master mate mateIn2 short,https://lichess.org/sE7To9lz#75,
07Utx,r4rk1/7p/4p1p1/3p4/1p3P2/pPq1b1RQ/P2N2R1/3K4 b - - 1 33,d5d4 g3g6 g8h8 g6g7 c3a1 d1e2 d4d3 e2e3 a1e1 e3f3,2385,91,90,516,advantage defensiveMove middlegame veryLong,https://lichess.org/3T1IT19E/black#66,
07Uwh,8/7p/4K3/5P2/p7/8/k6P/8 b - - 0 44,a2b1 f5f6 a4a3 f6f7,1032,110,67,25,advancedPawn crushing endgame pawnEndgame short,https://lichess.org/pgecYb8P/black#88,
07Uwk,r3r1k1/1b3p2/6pp/4q3/2pRp3/Pp2P1P1/1Q3PBP/4R1K1 b - - 1 31,e8c8 d4d8 c8d8 b2e5,802,88,88,46,advantage discoveredAttack kingsideAttack master middlegame short,https://lichess.org/gFuXZrDl/black#62,
07V4V,3B1rk1/5p1p/p4QpP/1pp5/2q5/3b4/PP3PP1/2KR3R w - - 2 26,c1d2 c4c2 d2e3 c2e2 e3f4 e2f2 f4g4 d3f5,2182,75,92,6474,crushing exposedKing middlegame veryLong,https://lichess.org/F2LsB5Gn#51,
07V8t,r2qkb1r/p2b1pp1/2Q1Rn1p/3p4/8/2PB1N2/PP1P1PPP/RNB3K1 b kq - 0 12,f7e6 d3g6 e8e7 c6c5,1267,76,85,331,mate mateIn2 opening short,https://lichess.org/XVLrhOdt/black#24,French_Defense French_Defense_Other_variations
07V9Y,4r1k1/R7/2pp1pK1/1p4p1/8/2P2p2/1P6/8 b - - 1 46,e8e6 a7a8 e6e8 a8e8,1115,75,96,1340,endgame mate mateIn2 rookEndgame short,https://lichess.org/qcM8VIy9/black#92,
07VCW,4k2r/p1p2pp1/7p/4n3/8/3b2P1/PrP4P/R2BK1NR w KQk - 0 18,c2d3 e5d3 e1f1 b2f2,785,80,99,1898,mate mateIn2 middlegame short,https://lichess.org/JY0aamsb#35,Hungarian_Opening Hungarian_Opening_Other_variations
07VDx,8/p4pb1/1p1k2p1/1P4P1/P1r5/R5K1/3N1P2/8 b - - 8 45,c4c3 a3c3 g7c3 d2e4 d6d5 e4c3,1149,266,43,2,crushing endgame exposedKing fork long,https://lichess.org/k1otMflK/black#90,
07VEi,3k4/8/p6p/P1KPN1p1/4bpP1/7P/8/8 w - - 3 48,d5d6 f4f3 c5d4 f3f2,1121,86,81,301,advancedPawn crushing endgame short,https://lichess.org/DjhEhAwc#95,
